#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1146	NM_001171933	chr10	+	73555527	73575704	73556868	73575035	23	73555527,73556860,73558110,73558867,73559248,73560392,73562654,73562965,73565562,73565924,73567033,73567272,73567602,73569576,73570228,73571071,73571267,73571469,73571711,73572236,73572524,73573000,73574708,	73555836,73556977,73558335,73559037,73559386,73560512,73562832,73563177,73565754,73566038,73567163,73567524,73567764,73569833,73570326,73571192,73571347,73571510,73571772,73572366,73572647,73573105,73575704,	0	CDH23	cmpl	cmpl	-1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,2,0,2,1,2,0,0,0,
1146	NM_001171934	chr10	+	73555527	73575704	73556868	73575035	22	73555527,73556860,73558110,73558867,73559248,73560392,73562654,73562965,73565562,73565924,73567033,73567272,73567602,73569576,73570228,73571071,73571267,73571469,73571711,73572236,73572524,73574708,	73555836,73556977,73558335,73559037,73559386,73560512,73562832,73563177,73565754,73566038,73567163,73567524,73567764,73569833,73570326,73571192,73571347,73571510,73571772,73572366,73572647,73575704,	0	CDH23	cmpl	cmpl	-1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,2,0,2,1,2,0,0,
1146	NM_001171936	chr10	+	73571639	73575704	73572048	73575035	4	73571639,73572236,73572524,73574708,	73572119,73572366,73572647,73575704,	0	CDH23	cmpl	cmpl	0,2,0,0,
1146	NM_001171935	chr10	+	73571639	73575704	73572048	73575035	5	73571639,73572236,73572524,73573000,73574708,	73572119,73572366,73572647,73573105,73575704,	0	CDH23	cmpl	cmpl	0,2,0,0,0,
1146	NM_001042466	chr10	-	73576054	73611082	73577197	73610978	14	73576054,73578373,73578787,73579221,73579470,73579996,73581632,73585592,73587770,73588633,73590882,73591602,73594128,73610938,	73577233,73578481,73578868,73579379,73579657,73580092,73581769,73585650,73587914,73588834,73591008,73591677,73594262,73611082,	0	PSAP	cmpl	cmpl	0,0,0,1,0,0,1,0,0,0,0,0,1,0,
1146	NM_001042465	chr10	-	73576054	73611082	73577197	73610978	15	73576054,73578373,73578787,73579221,73579470,73579996,73581632,73582410,73585593,73587770,73588633,73590882,73591602,73594128,73610938,	73577233,73578481,73578868,73579379,73579657,73580092,73581767,73582416,73585650,73587914,73588834,73591008,73591677,73594262,73611082,	0	PSAP	cmpl	cmpl	0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
1146	NM_002778	chr10	-	73576054	73611082	73577197	73610978	14	73576054,73578373,73578787,73579221,73579470,73579996,73581632,73585593,73587770,73588633,73590882,73591602,73594128,73610938,	73577233,73578481,73578868,73579379,73579657,73580092,73581764,73585650,73587914,73588834,73591008,73591677,73594262,73611082,	0	PSAP	cmpl	cmpl	0,0,0,1,0,0,0,0,0,0,0,0,1,0,
1147	NM_004273	chr10	+	73724119	73773322	73765600	73768229	3	73724119,73765493,73766929,	73724452,73765740,73773322,	0	CHST3	cmpl	cmpl	-1,0,2,
1148	NM_014767	chr10	-	73818791	73848790	73822517	73848086	12	73818791,73822782,73823935,73826659,73827370,73827944,73830069,73831901,73832260,73832659,73847897,73848748,	73822663,73822920,73823998,73826878,73827490,73828059,73830184,73832016,73832306,73832668,73848372,73848790,	0	SPOCK2	cmpl	cmpl	1,1,1,1,1,0,2,1,0,0,0,-1,
1148	NM_001244950	chr10	-	73818791	73848531	73822517	73848086	11	73818791,73822782,73823935,73826659,73827370,73827944,73830069,73831901,73832260,73832659,73847897,	73822663,73822920,73823998,73826878,73827490,73828059,73830184,73832016,73832306,73832668,73848531,	0	SPOCK2	cmpl	cmpl	1,1,1,1,1,0,2,1,0,0,0,
1148	NM_001134434	chr10	-	73845983	73848790	73846705	73848086	3	73845983,73847897,73848748,	73846750,73848372,73848790,	0	SPOCK2	cmpl	cmpl	0,0,-1,
143	NM_001198800	chr10	-	73855789	73976199	73857091	73973056	10	73855789,73887839,73892814,73912626,73921295,73956568,73963184,73970489,73972944,73975964,	73857208,73887925,73892939,73912746,73921432,73956747,73963282,73970589,73973089,73976199,	0	ASCC1	cmpl	cmpl	0,1,2,2,0,1,2,1,0,-1,
143	NM_001198798	chr10	-	73855789	73975867	73857091	73973056	10	73855789,73887839,73892814,73912626,73921295,73956568,73963184,73970489,73972944,73975593,	73857208,73887925,73892939,73912746,73921432,73956747,73963282,73970589,73973089,73975867,	0	ASCC1	cmpl	cmpl	0,1,2,2,0,1,2,1,0,-1,
143	NM_001198799	chr10	-	73855789	73976199	73862126	73973056	13	73855789,73862091,73862607,73887839,73892814,73912626,73921295,73956568,73963184,73964179,73970489,73972944,73975964,	73857208,73862170,73862725,73887925,73892939,73912746,73921432,73956747,73963282,73964263,73970589,73973089,73976199,	0	ASCC1	cmpl	cmpl	-1,1,0,1,2,2,0,1,2,2,1,0,-1,
143	NR_045564	chr10	-	73855789	73976892	73976892	73976892	10	73855789,73887839,73892814,73912626,73921295,73956568,73963184,73970489,73972944,73976578,	73857208,73887925,73892939,73912746,73921432,73956747,73963282,73970589,73973089,73976892,	0	ASCC1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1149	NM_173473	chr10	+	73975757	73995618	73983672	73992874	4	73975757,73983645,73990123,73992758,	73975896,73983814,73990198,73995618,	0	ANAPC16	cmpl	cmpl	-1,0,1,1,
1149	NM_001242548	chr10	+	73975757	73995618	73983672	73992874	3	73975757,73983645,73992758,	73975830,73983814,73995618,	0	ANAPC16	cmpl	cmpl	-1,0,1,
1149	NM_001242547	chr10	+	73975757	73995618	73983672	73992874	4	73975757,73983645,73990123,73992758,	73975830,73983814,73990198,73995618,	0	ANAPC16	cmpl	cmpl	-1,0,1,1,
1149	NM_001242546	chr10	+	73975757	73995618	73983672	73992874	5	73975757,73979811,73983645,73990123,73992758,	73975896,73980137,73983814,73990198,73995618,	0	ANAPC16	cmpl	cmpl	-1,-1,0,1,1,
1149	NR_038391	chr10	+	73975757	73995618	73995618	73995618	3	73975757,73990123,73992758,	73975830,73990198,73995618,	0	ANAPC16	unk	unk	-1,-1,-1,
1149	NR_038392	chr10	+	73975757	73995618	73995618	73995618	3	73975757,73990123,73992758,	73975896,73990198,73995618,	0	ANAPC16	unk	unk	-1,-1,-1,
1149	NM_019058	chr10	+	74033676	74035797	74033974	74034946	3	74033676,74033914,74034452,	74033818,74034179,74035797,	0	DDIT4	cmpl	cmpl	-1,0,1,
1150	NM_017626	chr10	-	74092587	74114907	74095567	74114757	9	74092587,74095537,74096281,74097959,74100546,74100742,74103123,74104707,74114522,	74094375,74095689,74096454,74098069,74100626,74100928,74103269,74104885,74114907,	0	DNAJB12	cmpl	cmpl	-1,1,2,0,1,1,2,1,0,
1150	NM_001002762	chr10	-	74092587	74114907	74095567	74114757	8	74092587,74096281,74097959,74100546,74100742,74103123,74104707,74114522,	74095689,74096454,74098069,74100626,74100928,74103269,74104885,74114907,	0	DNAJB12	cmpl	cmpl	1,2,0,1,1,2,1,0,
143	NR_031657	chr10	-	74119697	74336541	74336541	74336541	2	74119697,74336488,	74119720,74336541,	0	MIR1256	unk	unk	-1,-1,
143	NM_006077	chr10	-	74127083	74385949	74127952	74326551	12	74127083,74135540,74167686,74182991,74234857,74236931,74267912,74293503,74310936,74322652,74326390,74385767,	74128113,74135630,74167795,74183129,74235055,74237014,74268033,74293547,74311099,74322821,74326552,74385949,	0	MICU1	cmpl	cmpl	1,1,0,0,0,1,0,1,0,2,0,-1,
143	NM_001195519	chr10	-	74127083	74283744	74127952	74283617	7	74127083,74135540,74167686,74182991,74234857,74236931,74283559,	74128113,74135630,74167795,74183129,74235055,74237014,74283744,	0	MICU1	cmpl	cmpl	1,1,0,0,0,1,0,
143	NM_001195518	chr10	-	74127083	74385949	74127952	74326551	12	74127083,74135540,74167686,74182991,74234857,74236931,74267912,74293503,74310936,74322652,74326390,74385767,	74128113,74135630,74167795,74183129,74235055,74237014,74268027,74293547,74311099,74322821,74326552,74385949,	0	MICU1	cmpl	cmpl	1,1,0,0,0,1,0,1,0,2,0,-1,
144	NM_138357	chr10	+	74451888	74647452	74451909	74645580	8	74451888,74594116,74618934,74620180,74628460,74631134,74644023,74645502,	74452059,74594186,74619105,74620285,74628621,74631338,74644140,74647452,	0	MCU	cmpl	cmpl	0,0,1,1,1,0,0,0,
1153	NR_039823	chr10	+	74480786	74480858	74480858	74480858	1	74480786,	74480858,	0	MIR4676	unk	unk	-1,
1154	NM_152635	chr10	+	74653338	74692787	74653556	74692282	9	74653338,74658421,74660134,74666353,74671474,74673065,74683986,74690295,74692111,	74653617,74658796,74660242,74666476,74671597,74673226,74684402,74690395,74692787,	0	OIT3	cmpl	cmpl	0,1,1,1,1,1,0,2,0,
144	NM_032562	chr10	-	74694937	74714510	74695374	74714443	4	74694937,74700926,74702409,74714232,	74695496,74701092,74702498,74714510,	0	PLA2G12B	cmpl	cmpl	1,0,1,0,
144	NM_000917	chr10	-	74766979	74856732	74767979	74834641	15	74766979,74769564,74770726,74773981,74776603,74790024,74803644,74806682,74810810,74813108,74828603,74831786,74833488,74834565,74856523,	74768050,74769661,74770795,74774047,74776653,74790128,74803715,74806859,74811007,74813348,74828741,74831938,74833585,74834673,74856732,	0	P4HA1	cmpl	cmpl	1,0,0,0,1,2,0,0,1,1,1,2,1,0,-1,
144	NM_001142595	chr10	-	74766979	74856732	74767979	74834641	16	74766979,74769564,74770726,74773981,74776603,74790024,74804738,74806682,74810810,74813108,74828603,74831786,74833488,74834565,74837478,74856523,	74768050,74769661,74770795,74774047,74776653,74790128,74804809,74806859,74811007,74813348,74828741,74831938,74833585,74834673,74837571,74856732,	0	P4HA1	cmpl	cmpl	1,0,0,0,1,2,0,0,1,1,1,2,1,0,-1,-1,
144	NM_001142596	chr10	-	74766979	74856732	74767979	74834641	14	74766979,74769564,74770726,74773981,74790028,74803644,74806682,74810810,74813108,74828603,74831786,74833488,74834565,74856523,	74768050,74769661,74770795,74774047,74790128,74803715,74806859,74811007,74813348,74828741,74831938,74833585,74834673,74856732,	0	P4HA1	cmpl	cmpl	1,0,0,0,2,0,0,1,1,1,2,1,0,-1,
144	NM_001017962	chr10	-	74766979	74856732	74767979	74834641	15	74766979,74769564,74770726,74773981,74776603,74790024,74804738,74806682,74810810,74813108,74828603,74831786,74833488,74834565,74856523,	74768050,74769661,74770795,74774047,74776653,74790128,74804809,74806859,74811007,74813348,74828741,74831938,74833585,74834673,74856732,	0	P4HA1	cmpl	cmpl	1,0,0,0,1,2,0,0,1,1,1,2,1,0,-1,
1156	NM_015901	chr10	+	74870209	74891581	74874123	74890661	9	74870209,74874114,74879775,74881932,74883971,74884875,74885155,74886430,74890460,	74870325,74874206,74879915,74882067,74884078,74885001,74885267,74886585,74891581,	0	NUDT13	cmpl	cmpl	-1,0,2,1,1,0,0,1,0,
1156	NR_024203	chr10	-	74894281	74927853	74927853	74927853	12	74894281,74896461,74897760,74899066,74899388,74906033,74908033,74912050,74916032,74916325,74920191,74927623,	74894571,74896676,74897828,74899253,74899495,74906119,74908162,74912179,74916211,74916413,74920309,74927853,	0	ECD	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1156	NM_001135752	chr10	-	74894281	74927853	74894340	74923695	15	74894281,74896461,74897760,74899066,74899388,74901144,74906033,74908033,74912050,74914013,74916032,74916325,74920191,74923490,74927623,	74894571,74896676,74897828,74899253,74899495,74901243,74906119,74908162,74912179,74914206,74916211,74916413,74920309,74923708,74927853,	0	ECD	cmpl	cmpl	0,1,2,1,2,2,0,0,0,2,0,2,1,0,-1,
1156	NM_001135753	chr10	-	74894281	74927853	74894340	74923695	13	74894281,74896461,74897760,74899066,74899388,74906033,74908033,74914013,74916032,74916325,74920191,74923490,74927623,	74894571,74896676,74897828,74899253,74899495,74906119,74908162,74914206,74916211,74916413,74920309,74923708,74927853,	0	ECD	cmpl	cmpl	0,1,2,1,2,0,0,2,0,2,1,0,-1,
1156	NM_007265	chr10	-	74894281	74927853	74894340	74923695	14	74894281,74896461,74897760,74899066,74899388,74906033,74908033,74912050,74914013,74916032,74916325,74920191,74923490,74927623,	74894571,74896676,74897828,74899253,74899495,74906119,74908162,74912179,74914206,74916211,74916413,74920309,74923708,74927853,	0	ECD	cmpl	cmpl	0,1,2,1,2,0,0,0,2,0,2,1,0,-1,
144	NM_173348	chr10	+	74927876	75001939	74928097	75000777	14	74927876,74934444,74937603,74952313,74953234,74968376,74970008,74987817,74990179,74992696,74994574,74994950,74999069,75000703,	74928144,74934549,74937733,74952456,74953351,74968544,74970196,74987942,74990283,74992921,74994698,74995076,74999142,75001939,	0	FAM149B1	cmpl	cmpl	0,2,2,0,2,2,2,1,0,2,2,0,0,1,
1157	NM_015190	chr10	-	75002581	75007025	75003157	75006947	5	75002581,75003600,75005679,75006445,75006767,	75003277,75003687,75005934,75006586,75007025,	0	DNAJC9	cmpl	cmpl	0,0,0,0,0,
1157	NR_038373	chr10	+	75007124	75036742	75036742	75036742	4	75007124,75008050,75032570,75034205,	75007141,75008208,75032716,75036742,	0	C10orf103	unk	unk	-1,-1,-1,-1,
1157	NM_016065	chr10	-	75008600	75012451	75010609	75012240	3	75008600,75011520,75012227,	75010749,75011781,75012451,	0	MRPS16	cmpl	cmpl	1,1,0,
144	NM_145170	chr10	-	75013515	75118617	75013732	75114554	28	75013515,75016126,75029371,75032685,75034190,75035203,75036997,75037936,75050983,75051397,75051638,75053020,75056799,75058664,75059358,75069915,75071591,75072230,75082720,75090934,75095187,75101156,75104822,75107913,75108180,75113313,75114491,75118535,	75013813,75016174,75029473,75032775,75034352,75035356,75037119,75038095,75051202,75051513,75051772,75053146,75056931,75058855,75059423,75070007,75071672,75072401,75082855,75091034,75095282,75101339,75105002,75107993,75108279,75113500,75114593,75118617,	0	TTC18	cmpl	cmpl	0,0,0,0,0,0,1,1,1,2,0,0,0,1,2,0,0,0,0,2,0,0,0,1,1,0,0,-1,
1158	NM_001156	chr10	-	75135188	75173841	75135852	75160614	13	75135188,75138668,75139636,75139788,75142932,75143334,75147446,75148069,75156276,75156921,75157938,75160560,75173769,	75135975,75138781,75139712,75139959,75143103,75143448,75147541,75148172,75156341,75157032,75158143,75160615,75173841,	0	ANXA7	cmpl	cmpl	0,1,0,0,0,0,1,0,1,1,0,0,-1,
1158	NM_004034	chr10	-	75135188	75173841	75135852	75160614	14	75135188,75138668,75139636,75139788,75142932,75143334,75147446,75148069,75155801,75156276,75156921,75157938,75160560,75173769,	75135975,75138781,75139712,75139959,75143103,75143448,75147541,75148172,75155867,75156341,75157032,75158143,75160615,75173841,	0	ANXA7	cmpl	cmpl	0,1,0,0,0,0,1,0,0,1,1,0,0,-1,
1158	NM_001024593	chr10	-	75183336	75193319	75184310	75188042	7	75183336,75184855,75185568,75186364,75187370,75187821,75193270,	75184530,75184949,75186135,75186489,75187526,75188059,75193319,	0	ZMYND17	cmpl	cmpl	2,1,1,2,2,0,-1,
144	NM_001142354	chr10	-	75196562	75255782	75197999	75255647	13	75196562,75204482,75206249,75214169,75227310,75230444,75230644,75230827,75231225,75234676,75238256,75239074,75255562,	75198178,75204580,75206334,75214247,75227436,75230539,75230722,75230967,75231371,75234788,75238381,75239275,75255782,	0	PPP3CB	cmpl	cmpl	1,2,1,1,1,2,2,0,1,0,1,1,0,
144	NM_001142353	chr10	-	75196562	75255782	75197999	75255647	14	75196562,75199629,75204482,75206249,75214169,75227310,75230444,75230644,75230827,75231225,75234676,75238256,75239074,75255562,	75198178,75199659,75204580,75206334,75214247,75227436,75230539,75230722,75230967,75231371,75234788,75238381,75239275,75255782,	0	PPP3CB	cmpl	cmpl	1,1,2,1,1,1,2,2,0,1,0,1,1,0,
144	NM_021132	chr10	-	75196562	75255782	75197999	75255647	14	75196562,75199629,75204482,75206249,75214169,75227310,75230444,75230644,75230827,75231225,75234676,75238256,75239074,75255562,	75198178,75199659,75204580,75206331,75214247,75227436,75230539,75230722,75230967,75231371,75234788,75238381,75239275,75255782,	0	PPP3CB	cmpl	cmpl	1,1,2,1,1,1,2,2,0,1,0,1,1,0,
1159	NM_152586	chr10	-	75257295	75335433	75258386	75335416	22	75257295,75260412,75264607,75265065,75276132,75279554,75280665,75283340,75286404,75289437,75289900,75290461,75294357,75296026,75299201,75301132,75301390,75302560,75302775,75305295,75331178,75335269,	75258946,75260596,75264748,75265184,75277505,75279750,75280785,75283508,75286538,75289669,75290281,75290593,75294528,75296195,75299351,75301279,75301496,75302643,75302889,75305430,75331271,75335433,	0	USP54	cmpl	cmpl	1,0,0,1,2,1,1,1,2,1,1,1,1,0,0,0,2,0,0,0,0,0,
1160	NM_021245	chr10	-	75391411	75401515	75391687	75399775	6	75391411,75393657,75394241,75397501,75399702,75401168,	75391919,75393823,75394491,75397680,75399793,75401515,	0	MYOZ1	cmpl	cmpl	2,1,0,1,0,-1,
1160	NM_001114133	chr10	-	75404643	75415832	75406475	75415680	4	75404643,75412896,75413886,75415575,	75408637,75413411,75414038,75415832,	0	SYNPO2L	cmpl	cmpl	1,2,0,0,
1160	NM_024875	chr10	-	75404643	75410787	75406475	75410765	2	75404643,75410665,	75408637,75410787,	0	SYNPO2L	cmpl	cmpl	1,0,
1160	NM_001144000	chr10	-	75434032	75457554	75434356	75457513	8	75434032,75436476,75439828,75442451,75451800,75454493,75456852,75457290,	75435832,75436528,75439864,75442552,75451835,75454562,75456921,75457554,	0	AGAP5	cmpl	cmpl	0,2,2,0,1,1,1,0,
1160	NR_026592	chr10	-	75458908	75490272	75490272	75490272	12	75458908,75464743,75472961,75477772,75478917,75480295,75481119,75482146,75485718,75487050,75488136,75490196,	75459346,75464836,75473090,75477923,75479057,75480417,75481262,75482335,75485798,75487240,75488345,75490272,	0	BMS1P4	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1161	NM_004922	chr10	+	75504130	75531933	75506590	75530853	24	75504130,75506387,75506562,75510865,75519379,75519775,75520470,75523247,75523613,75525208,75525557,75525843,75526107,75526517,75526811,75527594,75528567,75528764,75529104,75529372,75529593,75530037,75530466,75530712,	75504195,75506474,75506762,75511001,75519552,75520144,75520607,75523359,75523741,75525347,75525673,75525968,75526299,75526611,75526928,75527765,75528664,75528910,75529243,75529491,75529773,75530229,75530556,75531933,	0	SEC24C	cmpl	cmpl	-1,-1,0,1,2,1,1,0,1,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,
1161	NM_198597	chr10	+	75504130	75531933	75506590	75530853	23	75504130,75506562,75510865,75519379,75519775,75520470,75523247,75523613,75525208,75525557,75525843,75526107,75526517,75526811,75527594,75528567,75528764,75529104,75529372,75529593,75530037,75530466,75530712,	75504195,75506762,75511001,75519552,75520144,75520607,75523359,75523741,75525347,75525673,75525968,75526299,75526611,75526928,75527765,75528664,75528910,75529243,75529491,75529773,75530229,75530556,75531933,	0	SEC24C	cmpl	cmpl	-1,0,1,2,1,1,0,1,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,
1161	NM_173540	chr10	+	75532048	75535976	75532091	75535443	3	75532048,75532947,75535298,	75532799,75533573,75535976,	0	FUT11	cmpl	cmpl	0,0,2,
1161	NM_203298	chr10	+	75541807	75543406	75541833	75542945	3	75541807,75542080,75542831,	75541957,75542199,75543406,	0	CHCHD1	cmpl	cmpl	0,1,0,
1161	NM_015037	chr10	+	75545381	75561556	75545636	75561277	26	75545381,75548427,75548853,75549124,75549474,75549713,75549929,75550732,75551081,75551616,75553345,75553622,75553904,75554298,75555296,75556531,75556870,75557134,75557538,75557987,75558759,75559768,75560053,75560397,75560774,75561073,	75545844,75548581,75548948,75549297,75549582,75549795,75550050,75550934,75551257,75552610,75553477,75553802,75554088,75554397,75555421,75556772,75557029,75557363,75557828,75558211,75559248,75559952,75560230,75560517,75560953,75561556,	0	KIAA0913	cmpl	cmpl	0,1,2,1,0,0,1,2,0,2,0,0,0,1,1,0,1,1,2,1,0,0,1,1,1,0,
1161	NM_001242487	chr10	+	75545381	75561556	75545636	75561277	26	75545381,75548427,75548853,75549124,75549474,75549713,75549929,75550732,75551081,75551616,75553345,75553622,75553904,75554313,75555296,75556531,75556870,75557134,75557538,75557987,75558759,75559768,75560053,75560397,75560774,75561073,	75545844,75548581,75548948,75549297,75549582,75549795,75550050,75550934,75551257,75552610,75553477,75553802,75554088,75554397,75555421,75556772,75557029,75557363,75557828,75558211,75559248,75559952,75560230,75560517,75560953,75561556,	0	KIAA0913	cmpl	cmpl	0,1,2,1,0,0,1,2,0,2,0,0,0,1,1,0,1,1,2,1,0,0,1,1,1,0,
1161	NM_001242488	chr10	+	75545381	75561556	75545636	75561534	26	75545381,75548427,75548853,75549124,75549474,75549713,75549929,75550732,75551081,75551616,75553345,75553622,75553904,75554313,75555296,75556531,75556870,75557134,75557538,75557987,75558759,75559768,75560053,75560397,75560842,75561073,	75545844,75548581,75548948,75549297,75549582,75549795,75550050,75550934,75551257,75552610,75553477,75553802,75554088,75554397,75555421,75556772,75557029,75557363,75557828,75558211,75559248,75559928,75560230,75560517,75560953,75561556,	0	KIAA0913	cmpl	cmpl	0,1,2,1,0,0,1,2,0,2,0,0,0,1,1,0,1,1,2,1,0,0,1,1,1,1,
1161	NR_038357	chr10	-	75556271	75561157	75561157	75561157	4	75556271,75557579,75560260,75561097,	75557347,75557846,75560317,75561157,	0	LOC100507331	unk	unk	-1,-1,-1,-1,
1161	NM_003635	chr10	-	75561668	75571589	75562208	75568146	15	75561668,75562431,75562729,75562946,75563331,75563650,75564530,75565344,75565657,75566046,75566414,75566865,75567141,75570556,75571231,	75562334,75562534,75562839,75563117,75563506,75563774,75564627,75565527,75565786,75566232,75566569,75566953,75568487,75570661,75571589,	0	NDST2	cmpl	cmpl	0,2,0,0,2,1,0,0,0,0,1,0,0,-1,-1,
145	NM_001204492	chr10	-	75572258	75634349	75574772	75634219	21	75572258,75574760,75576780,75577236,75581439,75583797,75585036,75597225,75599296,75601926,75602215,75606982,75607745,75608283,75608770,75609018,75612011,75612949,75620587,75632746,75634154,	75574263,75575005,75576875,75577312,75581488,75583842,75585105,75597269,75599359,75601969,75602299,75607105,75607840,75608367,75608873,75609091,75612077,75613004,75620647,75632841,75634349,	0	CAMK2G	cmpl	cmpl	-1,1,2,1,0,0,0,1,1,0,0,0,1,1,0,2,2,1,1,2,0,
145	NM_172170	chr10	-	75572258	75634349	75574772	75634219	20	75572258,75574760,75576780,75577236,75581439,75583797,75585036,75597225,75601926,75602215,75606982,75607745,75608283,75608770,75609018,75612011,75612949,75620587,75632746,75634154,	75574263,75575005,75576875,75577312,75581488,75583842,75585105,75597269,75601969,75602299,75607105,75607840,75608367,75608873,75609091,75612077,75613004,75620647,75632841,75634349,	0	CAMK2G	cmpl	cmpl	-1,1,2,1,0,0,0,1,0,0,0,1,1,0,2,2,1,1,2,0,
145	NM_172169	chr10	-	75572258	75634349	75574772	75634219	21	75572258,75574760,75576780,75577236,75581439,75583797,75587846,75597225,75599296,75601926,75602215,75606982,75607745,75608283,75608770,75609018,75612011,75612949,75620587,75632746,75634154,	75574263,75575005,75576875,75577312,75581488,75583842,75587879,75597269,75599359,75601969,75602299,75607105,75607840,75608367,75608873,75609091,75612077,75613004,75620647,75632841,75634349,	0	CAMK2G	cmpl	cmpl	-1,1,2,1,0,0,0,1,1,0,0,0,1,1,0,2,2,1,1,2,0,
145	NM_172171	chr10	-	75572258	75634349	75574772	75634219	21	75572258,75574760,75576780,75577236,75579289,75581439,75583797,75585036,75597225,75601926,75602215,75606982,75607745,75608283,75608770,75609018,75612011,75612949,75620587,75632746,75634154,	75574263,75575005,75576875,75577312,75579403,75581488,75583842,75585105,75597269,75601969,75602299,75607105,75607840,75608367,75608873,75609091,75612077,75613004,75620647,75632841,75634349,	0	CAMK2G	cmpl	cmpl	-1,1,2,1,1,0,0,0,1,0,0,0,1,1,0,2,2,1,1,2,0,
145	NM_172173	chr10	-	75572258	75634349	75574772	75634219	20	75572258,75574760,75576780,75577236,75581439,75583797,75585078,75597225,75601926,75602215,75606982,75607745,75608283,75608770,75609018,75612011,75612949,75620587,75632746,75634154,	75574263,75575005,75576875,75577312,75581488,75583842,75585105,75597269,75601969,75602299,75607105,75607840,75608367,75608873,75609091,75612077,75613004,75620647,75632841,75634349,	0	CAMK2G	cmpl	cmpl	-1,1,2,1,0,0,0,1,0,0,0,1,1,0,2,2,1,1,2,0,
145	NM_001222	chr10	-	75572258	75634349	75574772	75634219	19	75572258,75574760,75576780,75577236,75581439,75583797,75597225,75601926,75602215,75606982,75607745,75608283,75608770,75609018,75612011,75612949,75620587,75632746,75634154,	75574263,75575005,75576875,75577312,75581488,75583842,75597269,75601969,75602299,75607105,75607840,75608367,75608873,75609091,75612077,75613004,75620647,75632841,75634349,	0	CAMK2G	cmpl	cmpl	-1,1,2,1,0,0,1,0,0,0,1,1,0,2,2,1,1,2,0,
1162	NM_001001791	chr10	-	75669726	75682535	75671442	75672002	5	75669726,75671957,75672800,75676276,75682390,	75671853,75672042,75672833,75676399,75682535,	0	C10orf55	cmpl	cmpl	0,0,-1,-1,-1,
1162	NM_002658	chr10	+	75670861	75677258	75671313	75676323	11	75670861,75671282,75671798,75671972,75672681,75673047,75673296,75673737,75674533,75675008,75676146,	75670976,75671370,75671826,75672080,75672856,75673139,75673516,75673886,75674674,75675157,75677258,	0	PLAU	cmpl	cmpl	-1,0,0,1,1,2,1,2,1,1,0,
1162	NM_001145031	chr10	+	75670861	75677258	75671649	75676323	10	75670861,75671282,75671972,75672681,75673047,75673296,75673737,75674533,75675008,75676146,	75670976,75671683,75672080,75672856,75673139,75673516,75673886,75674674,75675157,75677258,	0	PLAU	cmpl	cmpl	-1,0,1,1,2,1,2,1,1,0,
145	NM_014000	chr10	+	75757871	75879914	75757965	75877927	22	75757871,75802840,75830427,75830732,75832487,75834500,75842211,75843123,75848953,75849780,75854028,75855413,75856961,75860705,75863577,75864808,75866987,75868728,75871666,75873941,75874552,75877780,	75758133,75802911,75830578,75830841,75832610,75834661,75842302,75843271,75849107,75849956,75854219,75855613,75857090,75860855,75863686,75865111,75867112,75868914,75871870,75874145,75874657,75879914,	0	VCL	cmpl	cmpl	0,0,2,0,1,1,0,1,2,0,2,1,0,0,0,1,1,0,0,0,0,0,
145	NM_003373	chr10	+	75757871	75879914	75757965	75877927	21	75757871,75802840,75830427,75830732,75832487,75834500,75842211,75843123,75848953,75849780,75854028,75855413,75856961,75860705,75863577,75864808,75866987,75868728,75873941,75874552,75877780,	75758133,75802911,75830578,75830841,75832610,75834661,75842302,75843271,75849107,75849956,75854219,75855613,75857090,75860855,75863686,75865111,75867112,75868914,75874145,75874657,75879914,	0	VCL	cmpl	cmpl	0,0,2,0,1,1,0,1,2,0,2,1,0,0,0,1,1,0,0,0,0,
145	NM_012095	chr10	-	75880014	75910826	75883567	75898137	9	75880014,75884137,75885905,75888865,75889664,75893784,75896389,75897864,75910512,	75883668,75884282,75886113,75888999,75889750,75893922,75896561,75898140,75910826,	0	AP3M1	cmpl	cmpl	1,0,2,0,1,1,0,0,-1,
145	NM_207012	chr10	-	75880014	75910826	75883567	75898137	10	75880014,75884137,75885905,75888865,75889664,75893784,75896389,75897864,75898563,75910512,	75883668,75884282,75886113,75888999,75889750,75893922,75896561,75898140,75898689,75910826,	0	AP3M1	cmpl	cmpl	1,0,2,0,1,1,0,0,-1,-1,
145	NM_006721	chr10	+	75910942	76469061	75911036	76468203	11	75910942,75960521,75984295,76074424,76153898,76158228,76285013,76349039,76360136,76429940,76468078,	75911101,75960596,75984349,76074503,76154071,76158337,76285184,76349075,76360251,76430027,76469061,	0	ADK	cmpl	cmpl	0,2,2,2,0,2,0,0,0,1,1,
