#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
219	NM_207308	chr1	-	153965167	154127592	153965310	154127520	40	153965167,153965490,153967551,153973331,153974210,153982447,153984719,153991408,153994601,153995597,153998017,153999981,154002371,154018544,154018764,154026703,154027245,154029290,154030564,154031040,154033015,154033417,154034061,154042748,154061896,154067410,154072473,154076487,154090200,154091146,154098798,154099786,154101752,154108289,154110581,154112277,154113906,154115921,154125211,154127317,	153965411,153965565,153967656,153973536,153974461,153982597,153984846,153991545,153994819,153995773,153998192,154000073,154002530,154018676,154018845,154026883,154027308,154029423,154030692,154031169,154033117,154033522,154034150,154042941,154062070,154067632,154072619,154076686,154090356,154091284,154098939,154099893,154101821,154108448,154110714,154112428,154114000,154116053,154125348,154127592,	0	NUP210L	cmpl	cmpl	1,1,1,0,1,1,0,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,2,1,1,2,0,
27	NM_001043352	chr1	-	154127779	154155725	154131444	154155595	8	154127779,154142875,154143124,154144504,154145383,154145559,154148590,154155463,	154131524,154142945,154143187,154144580,154145454,154145677,154148724,154155725,	0	TPM3	cmpl	cmpl	1,0,0,2,0,2,0,0,
27	NM_001043351	chr1	-	154127779	154155725	154130114	154155595	8	154127779,154142875,154143124,154143888,154145383,154145559,154148590,154155463,	154130197,154142945,154143187,154143964,154145454,154145677,154148724,154155725,	0	TPM3	cmpl	cmpl	1,0,0,2,0,2,0,0,
27	NM_153649	chr1	-	154127779	154155725	154130114	154155595	8	154127779,154142875,154143124,154144504,154145383,154145559,154148590,154155463,	154130197,154142945,154143187,154144580,154145454,154145677,154148724,154155725,	0	TPM3	cmpl	cmpl	1,0,0,2,0,2,0,0,
27	NM_001043353	chr1	-	154127779	154155725	154131444	154155595	8	154127779,154142875,154143124,154143888,154145383,154145559,154148590,154155463,	154131524,154142945,154143187,154143964,154145454,154145677,154148724,154155725,	0	TPM3	cmpl	cmpl	1,0,0,2,0,2,0,0,
27	NM_152263	chr1	-	154134289	154164609	154140412	154164494	10	154134289,154141780,154142875,154143124,154143888,154145383,154145559,154148590,154163661,154164377,	154140416,154141859,154142945,154143187,154143964,154145454,154145677,154148724,154163787,154164609,	0	TPM3	cmpl	cmpl	2,1,0,0,2,0,2,0,0,0,
1761	NR_030600	chr1	-	154166140	154166219	154166219	154166219	1	154166140,	154166219,	0	MIR190B	unk	unk	-1,
1761	NM_001010979	chr1	-	154171847	154178809	154171902	154178783	4	154171847,154172934,154178073,154178750,	154172004,154173064,154178114,154178809,	0	C1orf189	cmpl	cmpl	0,2,0,0,
1761	NM_138740	chr1	-	154179182	154193273	154179928	154192883	5	154179182,154184795,154184933,154186932,154192817,	154180124,154184854,154185100,154187050,154193273,	0	C1orf43	cmpl	cmpl	2,0,1,0,0,
1761	NM_015449	chr1	-	154179182	154193273	154179928	154192883	6	154179182,154184795,154184933,154186368,154186932,154192817,	154180124,154184854,154185100,154186422,154187050,154193273,	0	C1orf43	cmpl	cmpl	2,0,1,1,0,0,
1761	NM_001098616	chr1	-	154179182	154193273	154179928	154192883	7	154179182,154184795,154184933,154186368,154186932,154192311,154192817,	154180124,154184854,154185100,154186422,154187050,154192413,154193273,	0	C1orf43	cmpl	cmpl	2,0,1,1,0,0,0,
1761	NM_001127320	chr1	+	154192654	154235980	154197599	154235628	25	154192654,154197559,154199757,154201090,154207066,154207671,154209041,154209499,154213988,154215692,154218679,154221714,154223516,154223956,154226375,154227311,154227627,154228158,154229538,154229821,154231452,154232423,154233367,154234067,154235578,	154192720,154197689,154199835,154201201,154207235,154207767,154209087,154209612,154214041,154215778,154218851,154221913,154223794,154224129,154226565,154227366,154227802,154228231,154229734,154229910,154231506,154232505,154233585,154234173,154235980,	0	UBAP2L	cmpl	cmpl	-1,0,0,0,0,1,1,2,1,0,2,0,1,0,2,0,1,2,0,1,0,0,1,0,1,
1761	NM_014847	chr1	+	154193324	154243329	154197599	154242771	27	154193324,154197559,154199757,154201090,154207066,154207671,154209041,154209499,154213988,154215692,154218679,154221714,154223516,154223956,154226375,154227311,154227627,154228158,154229538,154229821,154231452,154232423,154233367,154234067,154238976,154241232,154242675,	154193451,154197689,154199835,154201201,154207235,154207767,154209087,154209612,154214041,154215778,154218851,154221913,154223794,154224129,154226565,154227366,154227802,154228231,154229734,154229910,154231506,154232505,154233585,154234173,154239044,154241430,154243329,	0	UBAP2L	cmpl	cmpl	-1,0,0,0,0,1,1,2,1,0,2,0,1,0,2,0,1,2,0,1,0,0,1,0,1,0,0,
1761	NM_006118	chr1	+	154245038	154248355	154245199	154248177	7	154245038,154245811,154246249,154247425,154247629,154247868,154248091,	154245252,154246074,154246437,154247477,154247736,154247959,154248355,	0	HAX1	cmpl	cmpl	0,2,1,0,1,0,1,
1761	NM_001018837	chr1	+	154245038	154248355	154245199	154248177	7	154245038,154245955,154246249,154247425,154247629,154247868,154248091,	154245252,154246074,154246437,154247477,154247736,154247959,154248355,	0	HAX1	cmpl	cmpl	0,2,1,0,1,0,1,
1762	NM_080429	chr1	+	154293591	154297801	154293631	154296956	6	154293591,154294408,154295457,154295716,154296064,154296757,	154293736,154294535,154295595,154295835,154296282,154297801,	0	AQP10	cmpl	cmpl	0,0,1,1,0,2,
1762	NM_001005855	chr1	+	154298035	154310322	154300617	154310150	12	154298035,154300580,154302871,154303290,154303523,154303919,154304081,154304429,154305093,154306582,154306978,154309823,	154298178,154300648,154302930,154303404,154303622,154303981,154304154,154304500,154305173,154306741,154307067,154310322,	0	ATP8B2	cmpl	cmpl	-1,0,1,0,0,0,2,0,2,1,1,0,
1762	NM_020452	chr1	+	154300275	154323780	154300275	154321594	28	154300275,154300580,154302871,154303290,154303523,154303919,154304081,154304429,154305093,154306582,154306978,154309823,154313329,154314955,154315271,154315588,154315928,154316368,154316618,154316870,154317116,154317446,154317797,154318275,154318706,154319095,154320883,154321315,	154300337,154300648,154302930,154303404,154303622,154303981,154304154,154304500,154305173,154306741,154307067,154310020,154313538,154314999,154315437,154315777,154316044,154316533,154316730,154316976,154317261,154317630,154318021,154318359,154318952,154319234,154321014,154323780,	0	ATP8B2	cmpl	cmpl	0,2,1,0,0,0,2,0,2,1,1,0,2,1,0,1,1,0,0,1,2,0,1,0,0,0,1,0,
220	NM_181359	chr1	+	154377668	154441926	154378105	154437641	9	154377668,154401671,154402958,154406994,154407465,154408444,154420600,154422386,154437609,	154378190,154401920,154403082,154407176,154407632,154408586,154420647,154422456,154441926,	0	IL6R	cmpl	cmpl	0,1,1,2,1,0,1,0,1,
220	NM_001206866	chr1	+	154377668	154410561	154378105	154410020	7	154377668,154401671,154402958,154406994,154407465,154408444,154409910,	154378190,154401920,154403082,154407176,154407632,154408586,154410561,	0	IL6R	cmpl	cmpl	0,1,1,2,1,0,1,
220	NM_000565	chr1	+	154377668	154441926	154378105	154437856	10	154377668,154401671,154402958,154406994,154407465,154408444,154420600,154422386,154426963,154437609,	154378190,154401920,154403082,154407176,154407632,154408586,154420647,154422456,154427057,154441926,	0	IL6R	cmpl	cmpl	0,1,1,2,1,0,1,0,1,2,
1763	NM_001010846	chr1	-	154451953	154474526	154456624	154474502	6	154451953,154458418,154459002,154461526,154471587,154473911,	154456811,154458538,154459159,154461832,154471714,154474526,	0	SHE	cmpl	cmpl	2,2,1,1,0,0,
1763	NM_182499	chr1	+	154474694	154520623	154479379	154520186	13	154474694,154479352,154479716,154480898,154492779,154493798,154514499,154515206,154516438,154516847,154517270,154519884,154520153,	154475505,154479381,154479796,154480957,154492850,154493955,154514542,154515297,154516586,154516993,154517425,154519955,154520623,	0	TDRD10	cmpl	cmpl	-1,0,2,1,0,2,0,1,2,0,2,1,0,
1763	NM_001098475	chr1	+	154474694	154520623	154479379	154520033	12	154474694,154479352,154479716,154480898,154492779,154493798,154514499,154515206,154516438,154516847,154517270,154519884,	154475505,154479381,154479796,154480957,154492850,154493955,154514542,154515297,154516586,154516993,154517425,154520623,	0	TDRD10	cmpl	cmpl	-1,0,2,1,0,2,0,1,2,0,2,1,
1763	NM_017582	chr1	-	154521050	154531120	154522913	154531029	13	154521050,154523413,154523872,154524246,154524396,154524568,154524879,154525211,154525507,154527210,154527903,154528335,154530702,	154522945,154523480,154523968,154524295,154524455,154524659,154524940,154525296,154525648,154527261,154528008,154528440,154531120,	0	UBE2Q1	cmpl	cmpl	1,0,0,2,0,2,1,0,0,0,0,0,0,
1764	NM_000748	chr1	+	154540256	154552353	154540520	154548408	6	154540256,154541937,154542267,154542733,154543664,154548237,	154540584,154542083,154542312,154542843,154544637,154552353,	0	CHRNB2	cmpl	cmpl	0,1,0,0,2,0,
1764	NM_001111	chr1	-	154554533	154580724	154557281	154580482	15	154554533,154557692,154558228,154558656,154560600,154561026,154561844,154562232,154562659,154569280,154569598,154570303,154570877,154573516,154580467,	154557519,154557820,154558341,154558839,154560734,154561149,154561938,154562404,154562885,154569471,154569743,154570452,154571061,154575102,154580724,	0	ADAR	cmpl	cmpl	2,0,1,1,2,2,1,0,2,0,2,0,2,0,0,
1764	NM_015841	chr1	-	154554533	154580724	154557281	154580482	15	154554533,154557692,154558228,154558656,154560600,154561026,154561844,154562232,154562737,154569280,154569598,154570303,154570877,154573516,154580467,	154557519,154557820,154558341,154558839,154560734,154561149,154561938,154562404,154562885,154569414,154569743,154570452,154571061,154575102,154580724,	0	ADAR	cmpl	cmpl	2,0,1,1,2,2,1,0,2,0,2,0,2,0,0,
1764	NM_015840	chr1	-	154554533	154580724	154557281	154580482	15	154554533,154557692,154558228,154558656,154560600,154561026,154561844,154562232,154562737,154569280,154569598,154570303,154570877,154573516,154580467,	154557519,154557820,154558341,154558839,154560734,154561149,154561938,154562404,154562885,154569471,154569743,154570452,154571061,154575102,154580724,	0	ADAR	cmpl	cmpl	2,0,1,1,2,2,1,0,2,0,2,0,2,0,0,
1764	NM_001025107	chr1	-	154554533	154600456	154557281	154574232	15	154554533,154557692,154558228,154558656,154560600,154561026,154561844,154562232,154562659,154569280,154569598,154570303,154570877,154573516,154600330,	154557519,154557820,154558341,154558839,154560734,154561149,154561938,154562404,154562885,154569471,154569743,154570452,154571061,154575102,154600456,	0	ADAR	cmpl	cmpl	2,0,1,1,2,2,1,0,2,0,2,0,2,0,-1,
1764	NM_001193495	chr1	-	154554533	154578776	154557281	154574232	15	154554533,154557692,154558228,154558656,154560600,154561026,154561844,154562232,154562659,154569280,154569598,154570303,154570877,154573516,154578481,	154557519,154557820,154558341,154558839,154560734,154561149,154561938,154562404,154562885,154569471,154569743,154570452,154571061,154575102,154578776,	0	ADAR	cmpl	cmpl	2,0,1,1,2,2,1,0,2,0,2,0,2,0,-1,
220	NM_002249	chr1	-	154669941	154842754	154680451	154842440	8	154669941,154685939,154687351,154698391,154705478,154744450,154794564,154841507,	154680748,154686009,154687479,154698502,154705620,154744869,154794660,154842754,	0	KCNN3	cmpl	cmpl	0,2,0,0,2,0,0,0,
220	NM_001204087	chr1	-	154669941	154842754	154680451	154842440	9	154669941,154685939,154687351,154698391,154705478,154709519,154744450,154794564,154841507,	154680748,154686009,154687479,154698502,154705620,154709564,154744869,154794660,154842754,	0	KCNN3	cmpl	cmpl	0,2,0,0,2,2,0,0,0,
220	NM_170782	chr1	-	154669941	154832338	154680451	154832188	8	154669941,154685939,154687351,154698391,154705478,154744450,154794564,154832170,	154680748,154686009,154687479,154698502,154705620,154744869,154794660,154832338,	0	KCNN3	cmpl	cmpl	0,2,0,0,2,0,0,0,
1766	NM_006556	chr1	-	154897207	154909484	154897604	154909161	5	154897207,154898829,154901499,154904827,154909066,	154897741,154898959,154901652,154904891,154909484,	0	PMVK	cmpl	cmpl	1,0,0,2,0,
220	NM_020524	chr1	-	154916558	154928567	154917499	154926197	11	154916558,154918047,154919892,154920117,154920457,154920608,154923707,154923946,154924270,154926146,154928544,	154917593,154919279,154920024,154920188,154920481,154920842,154923873,154924011,154924397,154926233,154928567,	0	PBXIP1	cmpl	cmpl	2,0,0,1,1,1,0,1,0,0,-1,
1767	NM_138300	chr1	-	154929501	154934258	154931254	154934052	3	154929501,154933452,154933949,	154932322,154933502,154934258,	0	PYGO2	cmpl	cmpl	0,1,0,
1767	NM_001202859	chr1	-	154934773	154946959	154936278	154942537	13	154934773,154938018,154938421,154938637,154938794,154940146,154940455,154940679,154940970,154941246,154941853,154942507,154946723,	154936407,154938257,154938553,154938707,154938993,154940273,154940507,154940733,154941090,154941310,154941924,154942675,154946959,	0	SHC1	cmpl	cmpl	0,1,1,0,2,1,0,0,0,2,0,0,-1,
1767	NM_003029	chr1	-	154934773	154946959	154936278	154942672	13	154934773,154938018,154938421,154938637,154938794,154940146,154940455,154940679,154940970,154941246,154941853,154942507,154946723,	154936407,154938257,154938556,154938707,154938993,154940273,154940507,154940733,154941090,154941310,154941924,154942675,154946959,	0	SHC1	cmpl	cmpl	0,1,1,0,2,1,0,0,0,2,0,0,-1,
1767	NM_001130041	chr1	-	154934773	154946959	154936278	154942672	13	154934773,154938018,154938421,154938637,154938794,154940146,154940455,154940679,154940970,154941246,154941853,154942507,154946723,	154936407,154938257,154938553,154938707,154938993,154940273,154940507,154940733,154941090,154941310,154941924,154942675,154946959,	0	SHC1	cmpl	cmpl	0,1,1,0,2,1,0,0,0,2,0,0,-1,
1767	NM_001130040	chr1	-	154934773	154943223	154936278	154943002	12	154934773,154938018,154938421,154938637,154938794,154940146,154940455,154940679,154940970,154941246,154941853,154942507,	154936407,154938257,154938556,154938707,154938993,154940273,154940507,154940733,154941090,154941310,154941924,154943223,	0	SHC1	cmpl	cmpl	0,1,1,0,2,1,0,0,0,2,0,0,
1767	NM_183001	chr1	-	154934773	154943223	154936278	154943002	12	154934773,154938018,154938421,154938637,154938794,154940146,154940455,154940679,154940970,154941246,154941853,154942507,	154936407,154938257,154938553,154938707,154938993,154940273,154940507,154940733,154941090,154941310,154941924,154943223,	0	SHC1	cmpl	cmpl	0,1,1,0,2,1,0,0,0,2,0,0,
1767	NM_001826	chr1	+	154947117	154951725	154947221	154951253	3	154947117,154950462,154951200,	154947280,154950590,154951725,	0	CKS1B	cmpl	cmpl	0,2,1,
1767	NR_024163	chr1	+	154947117	154951725	154951725	154951725	3	154947117,154950462,154951200,	154947388,154950590,154951725,	0	CKS1B	unk	unk	-1,-1,-1,
1767	NR_036212	chr1	+	154948168	154948259	154948259	154948259	1	154948168,	154948259,	0	MIR4258	unk	unk	-1,
1767	NM_001184891	chr1	+	154955769	154965587	154956461	154965266	7	154955769,154956317,154960580,154962035,154962634,154962814,154965188,	154955873,154956542,154961325,154962183,154962733,154963004,154965587,	0	FLAD1	cmpl	cmpl	-1,0,0,1,2,2,0,
1767	NM_025207	chr1	+	154955769	154965587	154956170	154965513	7	154955769,154960580,154962035,154962634,154962814,154965188,154965377,	154956542,154961325,154962183,154962733,154963004,154965262,154965587,	0	FLAD1	cmpl	cmpl	0,0,1,2,2,0,2,
1767	NM_001184892	chr1	+	154955769	154961488	154960505	154961390	3	154955769,154956317,154959941,	154955873,154956542,154961488,	0	FLAD1	cmpl	cmpl	-1,-1,0,
1767	NM_201398	chr1	+	154955769	154965587	154956461	154965513	8	154955769,154956317,154960580,154962035,154962634,154962814,154965188,154965377,	154955873,154956542,154961325,154962183,154962733,154963004,154965262,154965587,	0	FLAD1	cmpl	cmpl	-1,0,0,1,2,2,0,2,
1767	NM_018655	chr1	+	154966061	154966791	154966083	154966269	2	154966061,154966405,	154966324,154966791,	0	LENEP	cmpl	cmpl	0,-1,
1767	NM_015872	chr1	+	154975105	154991001	154987136	154989161	4	154975105,154975318,154987130,154988695,	154975162,154975419,154988290,154991001,	0	ZBTB7B	cmpl	cmpl	-1,-1,0,2,
1767	NM_001252405	chr1	+	154975105	154991001	154987136	154989161	5	154975105,154975318,154986490,154987130,154988695,	154975162,154975419,154986569,154988290,154991001,	0	ZBTB7B	cmpl	cmpl	-1,-1,-1,0,2,
1767	NR_045515	chr1	+	154975105	154991001	154991001	154991001	6	154975105,154975318,154982733,154983391,154987130,154988695,	154975145,154975419,154982873,154983491,154988290,154991001,	0	ZBTB7B	unk	unk	-1,-1,-1,-1,-1,-1,
1767	NM_001252406	chr1	+	154975105	154991001	154983395	154989161	5	154975105,154982733,154983391,154987130,154988695,	154975419,154982873,154983491,154988290,154991001,	0	ZBTB7B	cmpl	cmpl	-1,-1,0,0,2,
1767	NM_001256455	chr1	+	154975105	154991001	154987136	154989161	3	154975105,154987130,154988695,	154975419,154988290,154991001,	0	ZBTB7B	cmpl	cmpl	-1,0,2,
1767	NR_046206	chr1	+	154975105	154991001	154991001	154991001	5	154975105,154975318,154986490,154987130,154988695,	154975162,154975419,154986569,154988290,154991001,	0	ZBTB7B	unk	unk	-1,-1,-1,-1,-1,
1767	NM_144622	chr1	-	154991002	155006257	154991019	155006177	15	154991002,154995592,154995839,154996307,154996947,154998777,154999023,155001708,155002559,155002907,155003644,155004049,155005142,155005569,155005909,	154991236,154995733,154995933,154996435,154997078,154998878,154999191,155001873,155002717,155003121,155003710,155004247,155005244,155005740,155006257,	0	DCST2	cmpl	cmpl	2,2,1,2,0,1,1,1,2,1,1,1,1,1,0,
1767	NM_001143687	chr1	+	155006281	155023406	155006512	155023344	16	155006281,155006447,155006910,155011878,155012960,155013872,155014189,155015210,155015827,155018368,155018600,155018835,155019671,155020262,155020532,155023092,	155006330,155006573,155007036,155012007,155013100,155014089,155014333,155015332,155015985,155018468,155018696,155018962,155019788,155020405,155020646,155023406,	0	DCST1	cmpl	cmpl	-1,0,1,1,1,0,1,1,0,2,0,0,1,1,0,0,
1767	NM_152494	chr1	+	155006281	155023406	155006512	155023344	17	155006281,155006447,155006910,155007128,155011878,155012960,155013872,155014189,155015210,155015827,155018368,155018600,155018835,155019671,155020262,155020532,155023092,	155006330,155006573,155007036,155007203,155012007,155013100,155014089,155014333,155015332,155015985,155018468,155018696,155018962,155019788,155020405,155020646,155023406,	0	DCST1	cmpl	cmpl	-1,0,1,1,1,1,0,1,1,0,2,0,0,1,1,0,0,
1767	NR_040773	chr1	-	155017667	155036467	155036467	155036467	4	155017667,155018435,155021744,155036232,	155018329,155018631,155021837,155036467,	0	LOC100505666	unk	unk	-1,-1,-1,-1,
1767	NR_040772	chr1	-	155017667	155023641	155023641	155023641	4	155017667,155018435,155021744,155023082,	155018329,155018722,155021837,155023641,	0	LOC100505666	unk	unk	-1,-1,-1,-1,
1767	NM_207191	chr1	+	155023761	155035252	155023862	155034832	20	155023761,155025146,155025892,155026385,155026625,155026789,155028265,155028407,155028555,155028861,155029428,155029663,155030112,155030326,155030721,155031185,155032377,155032680,155034720,155034935,	155023941,155025253,155025969,155026464,155026702,155026982,155028328,155028476,155028725,155028946,155029577,155029838,155030205,155030631,155030917,155031263,155032450,155032819,155034845,155035252,	0	ADAM15	cmpl	cmpl	0,1,0,2,0,2,0,0,0,2,0,2,0,0,2,0,0,1,2,-1,
1767	NM_207195	chr1	+	155023761	155035252	155023862	155034978	22	155023761,155025146,155025892,155026385,155026625,155026789,155028265,155028407,155028555,155028861,155029428,155029663,155030112,155030326,155030721,155031185,155032377,155032680,155033238,155034379,155034720,155034935,	155023941,155025253,155025969,155026464,155026702,155026982,155028328,155028476,155028725,155028946,155029577,155029838,155030205,155030631,155030917,155031263,155032450,155032819,155033308,155034451,155034845,155035252,	0	ADAM15	cmpl	cmpl	0,1,0,2,0,2,0,0,0,2,0,2,0,0,2,0,0,1,2,0,0,2,
1767	NM_207194	chr1	+	155023761	155035252	155023862	155034978	22	155023761,155025146,155025892,155026385,155026625,155026789,155028265,155028407,155028555,155028861,155029428,155029663,155030112,155030326,155030721,155031185,155032377,155032680,155033238,155033890,155034720,155034935,	155023941,155025253,155025969,155026464,155026702,155026982,155028328,155028476,155028725,155028946,155029577,155029838,155030205,155030631,155030917,155031263,155032450,155032819,155033308,155033965,155034845,155035252,	0	ADAM15	cmpl	cmpl	0,1,0,2,0,2,0,0,0,2,0,2,0,0,2,0,0,1,2,0,0,2,
1767	NM_003815	chr1	+	155023761	155035252	155023862	155034978	21	155023761,155025146,155025892,155026385,155026625,155026789,155028265,155028407,155028555,155028861,155029428,155029663,155030112,155030326,155030721,155031185,155032377,155032680,155033238,155034720,155034935,	155023941,155025253,155025969,155026464,155026702,155026982,155028328,155028476,155028725,155028946,155029577,155029838,155030205,155030631,155030917,155031263,155032450,155032819,155033308,155034845,155035252,	0	ADAM15	cmpl	cmpl	0,1,0,2,0,2,0,0,0,2,0,2,0,0,2,0,0,1,2,0,2,
1767	NM_207196	chr1	+	155023761	155035252	155023862	155034978	23	155023761,155025146,155025892,155026385,155026625,155026789,155028265,155028407,155028555,155028861,155029428,155029663,155030112,155030326,155030721,155031185,155032377,155032680,155033238,155033893,155034379,155034720,155034935,	155023941,155025253,155025969,155026464,155026702,155026982,155028328,155028476,155028725,155028946,155029577,155029838,155030205,155030631,155030917,155031263,155032450,155032819,155033308,155033965,155034451,155034845,155035252,	0	ADAM15	cmpl	cmpl	0,1,0,2,0,2,0,0,0,2,0,2,0,0,2,0,0,1,2,0,0,0,2,
1767	NM_207197	chr1	+	155023761	155035252	155023862	155034978	23	155023761,155025146,155025892,155026385,155026625,155026789,155028265,155028407,155028555,155028861,155029428,155029663,155030112,155030326,155030721,155031185,155032377,155032680,155033238,155033890,155034379,155034720,155034935,	155023941,155025253,155025969,155026464,155026702,155026982,155028328,155028476,155028725,155028946,155029577,155029838,155030205,155030631,155030917,155031263,155032450,155032819,155033308,155033965,155034451,155034845,155035252,	0	ADAM15	cmpl	cmpl	0,1,0,2,0,2,0,0,0,2,0,2,0,0,2,0,0,1,2,0,0,0,2,
1767	NM_182689	chr1	+	155036212	155042029	155036299	155041649	4	155036212,155039205,155039847,155041494,	155036412,155039492,155039916,155042029,	0	EFNA4	cmpl	cmpl	0,2,1,1,
1767	NM_182690	chr1	+	155036212	155042029	155036299	155041587	4	155036212,155039205,155039847,155041474,	155036412,155039492,155039916,155042029,	0	EFNA4	cmpl	cmpl	0,2,1,1,
1767	NM_005227	chr1	+	155036212	155042029	155036299	155041465	4	155036212,155039205,155039847,155041328,	155036412,155039492,155039916,155042029,	0	EFNA4	cmpl	cmpl	0,2,1,1,
220	NM_004952	chr1	+	155051347	155060014	155051417	155059019	5	155051347,155057566,155058352,155058603,155058888,	155051545,155057880,155058418,155058681,155060014,	0	EFNA3	cmpl	cmpl	0,2,1,1,1,
1768	NM_182685	chr1	+	155100348	155107386	155100453	155106543	4	155100348,155103814,155106205,155106430,	155100545,155104110,155106256,155107386,	0	EFNA1	cmpl	cmpl	0,2,1,1,
1768	NM_004428	chr1	+	155100348	155107386	155100453	155106543	5	155100348,155103814,155105978,155106205,155106430,	155100545,155104110,155106044,155106256,155107386,	0	EFNA1	cmpl	cmpl	0,2,1,1,1,
1768	NM_018845	chr1	+	155108287	155111334	155108387	155110757	6	155108287,155108774,155109303,155110036,155110454,155110655,	155108467,155108852,155109427,155110198,155110574,155111334,	0	SLC50A1	cmpl	cmpl	0,2,2,0,0,0,
1768	NM_001122837	chr1	+	155108287	155111334	155108428	155110757	5	155108287,155108774,155110036,155110454,155110655,	155108467,155108852,155110198,155110574,155111334,	0	SLC50A1	cmpl	cmpl	0,0,0,0,0,
1768	NM_001122839	chr1	+	155108287	155111334	155108387	155110757	5	155108287,155108774,155109303,155110454,155110655,	155108467,155108852,155109427,155110574,155111334,	0	SLC50A1	cmpl	cmpl	0,2,2,0,0,
1768	NM_018973	chr1	-	155112366	155112883	155112437	155112806	1	155112366,	155112883,	0	DPM3	cmpl	cmpl	0,
1768	NM_153741	chr1	-	155112366	155112996	155112437	155112716	2	155112366,155112966,	155112721,155112996,	0	DPM3	cmpl	cmpl	0,-1,
1768	NM_173852	chr1	-	155141883	155145804	155141915	155145778	5	155141883,155142266,155145040,155145213,155145696,	155142036,155142333,155145104,155145368,155145804,	0	KRTCAP2	cmpl	cmpl	2,1,0,1,0,
1768	NM_025058	chr1	+	155146359	155157445	155146442	155156666	10	155146359,155147861,155148363,155149407,155149670,155150477,155150967,155152107,155154327,155156272,	155146505,155148123,155148707,155149551,155149766,155150731,155151089,155152410,155154625,155157445,	0	TRIM46	cmpl	cmpl	0,0,1,0,0,0,2,1,1,2,
1768	NM_001044391	chr1	-	155158299	155162706	155158610	155162634	5	155158299,155159700,155160638,155161973,155162576,	155158685,155159850,155160707,155162074,155162706,	0	MUC1	cmpl	cmpl	0,0,0,1,0,
1768	NM_001044390	chr1	-	155158299	155162706	155158610	155162634	7	155158299,155159700,155159930,155160483,155160638,155161973,155162576,	155158685,155159850,155160052,155160539,155160688,155162074,155162706,	0	MUC1	cmpl	cmpl	0,0,1,2,0,1,0,
1768	NM_001204290	chr1	-	155158299	155162706	155158610	155162634	7	155158299,155159700,155159930,155160197,155160483,155161973,155162576,	155158685,155159850,155160052,155160334,155160530,155162038,155162706,	0	MUC1	cmpl	cmpl	0,0,1,2,0,1,0,
1768	NM_001204289	chr1	-	155158299	155162706	155158610	155162634	7	155158299,155159700,155159930,155160197,155160483,155161973,155162576,	155158685,155159850,155160052,155160334,155160530,155162101,155162706,	0	MUC1	cmpl	cmpl	0,0,1,2,0,1,0,
1768	NM_001204288	chr1	-	155158299	155162706	155159728	155162634	8	155158299,155159700,155159930,155160197,155160483,155160638,155161973,155162576,	155158685,155159850,155160020,155160334,155160539,155160707,155162101,155162706,	0	MUC1	cmpl	cmpl	-1,1,1,2,0,0,1,0,
1768	NM_002456	chr1	-	155158299	155162706	155158610	155162634	8	155158299,155159700,155159930,155160197,155160483,155160638,155161973,155162576,	155158685,155159850,155160052,155160334,155160539,155160761,155162074,155162706,	0	MUC1	cmpl	cmpl	0,0,1,2,0,0,1,0,
1768	NM_001204286	chr1	-	155158299	155162706	155158610	155162634	9	155158299,155159700,155159930,155160197,155160483,155160638,155161501,155161698,155162576,	155158685,155159850,155160052,155160334,155160539,155161063,155161530,155162101,155162706,	0	MUC1	cmpl	cmpl	0,0,1,2,0,1,2,1,0,
1768	NM_001204294	chr1	-	155158299	155162706	155158610	155162634	7	155158299,155159700,155159930,155160197,155160638,155161973,155162576,	155158685,155159850,155160052,155160334,155160688,155162074,155162706,	0	MUC1	cmpl	cmpl	0,0,1,2,0,1,0,
1768	NM_001204293	chr1	-	155158299	155162706	155159728	155162634	7	155158299,155159700,155160197,155160483,155160638,155161973,155162576,	155158685,155159850,155160334,155160539,155160761,155162074,155162706,	0	MUC1	cmpl	cmpl	-1,1,2,0,0,1,0,
1768	NM_001044392	chr1	-	155158299	155162706	155158610	155162634	5	155158299,155159700,155160638,155161973,155162576,	155158685,155159850,155160707,155162101,155162706,	0	MUC1	cmpl	cmpl	0,0,0,1,0,
1768	NM_001018017	chr1	-	155158299	155162706	155158610	155162634	8	155158299,155159700,155159930,155160197,155160483,155160638,155161973,155162576,	155158685,155159850,155160052,155160334,155160539,155160707,155162074,155162706,	0	MUC1	cmpl	cmpl	0,0,1,2,0,0,1,0,
1768	NM_001044393	chr1	-	155158299	155162706	155159728	155162634	7	155158299,155159700,155159930,155160483,155160638,155161973,155162576,	155158685,155159850,155160020,155160539,155160688,155162074,155162706,	0	MUC1	cmpl	cmpl	-1,1,1,2,0,1,0,
1768	NM_001204292	chr1	-	155158299	155162706	155158610	155162634	7	155158299,155159700,155159930,155160197,155160638,155161973,155162576,	155158685,155159850,155160052,155160334,155160688,155162101,155162706,	0	MUC1	cmpl	cmpl	0,0,1,2,0,1,0,
1768	NM_001204297	chr1	-	155158299	155162706	155158610	155162634	5	155158299,155159700,155160638,155161973,155162576,	155158685,155159850,155160761,155162101,155162706,	0	MUC1	cmpl	cmpl	0,0,0,1,0,
