0:355:[11873,12227]
12944:104:[146049116,146049219]
12945:211:[146050997,146051207]
12946:213:[146052551,146052763]
12947:74:[146053225,146053298]
12948:216:[146054298,146054513]
12949:104:[146055344,146055447]
12950:211:[146057274,146057484]
12952:143:[146066114,146066256]
12953:100:[146068153,146068252]
12954:273:[146073857,146074129]
12957:472:[146082162,146082633]
12958:360:[146490894,146491253]
12959:140:[146493269,146493408]
12960:145:[146494494,146494638]
12961:228:[146495571,146495798]
12962:118:[146496366,146496483]
12963:91:[146514509,146514599]
12964:4538:[146626684,146631221]
12965:70:[146633290,146633359]
12966:135:[146634018,146634152]
12967:122:[146638076,146638197]
12968:95:[146638424,146638518]
12969:168:[146639345,146639512]
12970:180:[146643567,146643746]
12971:123:[146644007,146644129]
12972:2100:[146649429,146651528]
12973:327:[146655883,146656209]
12974:74:[146661755,146661828]
12975:354:[146672733,146673086]
12976:201:[146680413,146680613]
12977:144:[146683960,146684103]
12978:164:[146684874,146685037]
12979:190:[146687323,146687512]
12980:173:[146696486,146696658]
12981:363:[146696868,146697230]
12982:988:[146657837,146658824]
12974:74:[146661755,146661828]
12975:354:[146672733,146673086]
12976:201:[146680413,146680613]
12977:144:[146683960,146684103]
12978:164:[146684874,146685037]
12979:190:[146687323,146687512]
12980:173:[146696486,146696658]
12983:353:[146696878,146697230]
12982:988:[146657837,146658824]
12974:74:[146661755,146661828]
12976:201:[146680413,146680613]
12977:144:[146683960,146684103]
12978:164:[146684874,146685037]
12979:190:[146687323,146687512]
12984:745:[146696486,146697230]
12985:191:[146714290,146714480]
12986:114:[146724277,146724390]
12987:108:[146726524,146726631]
12988:116:[146727467,146727582]
12989:33:[146728184,146728216]
12990:83:[146731490,146731572]
12991:164:[146736080,146736243]
12992:157:[146737590,146737746]
12993:94:[146739084,146739177]
12994:98:[146740440,146740537]
12995:116:[146747016,146747131]
12996:155:[146747767,146747921]
12997:167:[146751698,146751864]
12998:150:[146756023,146756172]
12999:165:[146757000,146757164]
13000:204:[146757974,146758177]
13001:100:[146759313,146759412]
13002:72:[146763163,146763234]
13003:116:[146765291,146765406]
13004:110:[146766090,146766199]
13005:337:[146767111,146767447]
12985:191:[146714290,146714480]
12986:114:[146724277,146724390]
12988:116:[146727467,146727582]
12989:33:[146728184,146728216]
12990:83:[146731490,146731572]
12991:164:[146736080,146736243]
12992:157:[146737590,146737746]
12993:94:[146739084,146739177]
12994:98:[146740440,146740537]
13006:75:[146742592,146742666]
13007:112:[146743831,146743942]
12995:116:[146747016,146747131]
12996:155:[146747767,146747921]
12997:167:[146751698,146751864]
12998:150:[146756023,146756172]
12999:165:[146757000,146757164]
13000:204:[146757974,146758177]
13001:100:[146759313,146759412]
13002:72:[146763163,146763234]
13003:116:[146765291,146765406]
13004:110:[146766090,146766199]
13005:337:[146767111,146767447]
12985:191:[146714290,146714480]
12992:157:[146737590,146737746]
12993:94:[146739084,146739177]
12994:98:[146740440,146740537]
13006:75:[146742592,146742666]
13007:112:[146743831,146743942]
12995:116:[146747016,146747131]
12996:155:[146747767,146747921]
12997:167:[146751698,146751864]
12998:150:[146756023,146756172]
12999:165:[146757000,146757164]
13000:204:[146757974,146758177]
13001:100:[146759313,146759412]
13002:72:[146763163,146763234]
13003:116:[146765291,146765406]
13004:110:[146766090,146766199]
13005:337:[146767111,146767447]
12985:191:[146714290,146714480]
12986:114:[146724277,146724390]
12987:108:[146726524,146726631]
12988:116:[146727467,146727582]
12989:33:[146728184,146728216]
12990:83:[146731490,146731572]
12991:164:[146736080,146736243]
12992:157:[146737590,146737746]
12993:94:[146739084,146739177]
12994:98:[146740440,146740537]
13006:75:[146742592,146742666]
13007:112:[146743831,146743942]
12995:116:[146747016,146747131]
12996:155:[146747767,146747921]
12997:167:[146751698,146751864]
12998:150:[146756023,146756172]
12999:165:[146757000,146757164]
13000:204:[146757974,146758177]
13001:100:[146759313,146759412]
13002:72:[146763163,146763234]
13003:116:[146765291,146765406]
13004:110:[146766090,146766199]
13005:337:[146767111,146767447]
12985:191:[146714290,146714480]
12990:83:[146731490,146731572]
12992:157:[146737590,146737746]
12993:94:[146739084,146739177]
12994:98:[146740440,146740537]
13006:75:[146742592,146742666]
13007:112:[146743831,146743942]
12995:116:[146747016,146747131]
12996:155:[146747767,146747921]
12997:167:[146751698,146751864]
12998:150:[146756023,146756172]
12999:165:[146757000,146757164]
13000:204:[146757974,146758177]
13001:100:[146759313,146759412]
13002:72:[146763163,146763234]
13003:116:[146765291,146765406]
13004:110:[146766090,146766199]
13005:337:[146767111,146767447]
12985:191:[146714290,146714480]
12986:114:[146724277,146724390]
13008:80:[146726552,146726631]
12988:116:[146727467,146727582]
12989:33:[146728184,146728216]
12990:83:[146731490,146731572]
12991:164:[146736080,146736243]
12992:157:[146737590,146737746]
12993:94:[146739084,146739177]
12994:98:[146740440,146740537]
13006:75:[146742592,146742666]
13007:112:[146743831,146743942]
12995:116:[146747016,146747131]
12996:155:[146747767,146747921]
12997:167:[146751698,146751864]
12998:150:[146756023,146756172]
12999:165:[146757000,146757164]
13000:204:[146757974,146758177]
13001:100:[146759313,146759412]
13002:72:[146763163,146763234]
13003:116:[146765291,146765406]
13004:110:[146766090,146766199]
13005:337:[146767111,146767447]
13009:2673:[146853913,146856585]
13010:112:[146986157,146986268]
13011:157:[146987343,146987499]
13012:435:[146989265,146989699]
13013:264:[147013181,147013444]
13014:136:[147076569,147076704]
13015:84:[147078576,147078659]
13016:313:[147083376,147083688]
13017:318:[147084681,147084998]
13018:191:[147086225,147086415]
13019:101:[147087602,147087702]
13020:2243:[147090621,147092863]
13021:262:[147094071,147094332]
13022:2374:[147095642,147098015]
13023:202:[147119167,147119368]
13024:167:[147120047,147120213]
13025:97:[147121945,147122041]
13026:102:[147124251,147124352]
13027:134:[147126308,147126441]
13028:89:[147127275,147127363]
13029:81:[147131074,147131154]
13030:132:[147131510,147131641]
13031:130:[147131761,147131890]
13032:684:[147141951,147142634]
13033:3049:[147228331,147231379]
13034:130:[147245355,147245484]
13033:3049:[147228331,147231379]
13035:109:[147232606,147232714]
13036:43:[147374945,147374987]
13037:1325:[147380071,147381395]
13038:187:[147400505,147400691]
13039:61:[147408740,147408800]
13040:105:[147410827,147410931]
13041:108:[147415551,147415658]
13042:103:[147416110,147416212]
13043:122:[147425576,147425697]
13044:82:[147426553,147426634]
13045:111:[147438785,147438895]
13046:90:[147441106,147441195]
13047:94:[147442098,147442191]
13048:97:[147458430,147458526]
13049:91:[147460663,147460753]
13050:67:[147464733,147464799]
13051:812:[147464942,147465753]
13052:132:[147425566,147425697]
13044:82:[147426553,147426634]
13045:111:[147438785,147438895]
13046:90:[147441106,147441195]
13047:94:[147442098,147442191]
13048:97:[147458430,147458526]
13049:91:[147460663,147460753]
13050:67:[147464733,147464799]
13053:814:[147464942,147465755]
13054:494:[147466093,147466586]
13055:292:[147467827,147468118]
13056:161:[147468819,147468979]
13057:198:[147473550,147473747]
13058:197:[147476018,147476214]
13059:138:[147477604,147477741]
13060:251:[147481574,147481824]
13061:133:[147482368,147482500]
13062:1643:[147482689,147484331]
13063:1868:[147574322,147576189]
13064:110:[147576819,147576928]
13065:170:[147577642,147577811]
13066:53:[147578465,147578517]
13067:174:[147579226,147579399]
13068:53:[147579995,147580047]
13069:174:[147580766,147580939]
13070:53:[147581570,147581622]
13071:85:[147582744,147582828]
13072:53:[147586723,147586775]
13073:207:[147588075,147588281]
13074:74:[147588745,147588818]
13075:216:[147589854,147590069]
13076:104:[147590902,147591005]
13077:211:[147592783,147592993]
13078:213:[147594337,147594549]
13079:74:[147595011,147595084]
13080:216:[147596135,147596350]
13081:104:[147597181,147597284]
13082:211:[147599111,147599321]
13083:149:[147599423,147599571]
13084:143:[147607950,147608092]
13085:100:[147609989,147610088]
13086:273:[147615693,147615965]
13087:604:[147623998,147624601]
13063:1868:[147574322,147576189]
13064:110:[147576819,147576928]
13065:170:[147577642,147577811]
13066:53:[147578465,147578517]
13067:174:[147579226,147579399]
13068:53:[147579995,147580047]
13069:174:[147580766,147580939]
13070:53:[147581570,147581622]
13088:165:[147582664,147582828]
13072:53:[147586723,147586775]
13073:207:[147588075,147588281]
13074:74:[147588745,147588818]
13075:216:[147589854,147590069]
13076:104:[147590902,147591005]
13077:211:[147592783,147592993]
13078:213:[147594337,147594549]
13079:74:[147595011,147595084]
13080:216:[147596135,147596350]
13081:104:[147597181,147597284]
13082:211:[147599111,147599321]
13083:149:[147599423,147599571]
13063:1868:[147574322,147576189]
13064:110:[147576819,147576928]
13065:170:[147577642,147577811]
13066:53:[147578465,147578517]
13067:174:[147579226,147579399]
13068:53:[147579995,147580047]
13069:174:[147580766,147580939]
13070:53:[147581570,147581622]
13088:165:[147582664,147582828]
13072:53:[147586723,147586775]
13073:207:[147588075,147588281]
13074:74:[147588745,147588818]
13075:216:[147589854,147590069]
13076:104:[147590902,147591005]
13077:211:[147592783,147592993]
13078:213:[147594337,147594549]
13079:74:[147595011,147595084]
13080:216:[147596135,147596350]
13081:104:[147597181,147597284]
13082:211:[147599111,147599321]
13084:143:[147607950,147608092]
13085:100:[147609989,147610088]
13086:273:[147615693,147615965]
13089:472:[147623998,147624469]
13090:357:[147906021,147906377]
13091:123:[147906573,147906695]
13092:210:[147907255,147907464]
13093:122:[147908553,147908674]
13094:258:[147931723,147931980]
13095:786:[147954634,147955419]
13096:661:[147954759,147955419]
13097:1151:[148003641,148004791]
13098:110:[148005402,148005511]
13099:174:[148006225,148006398]
13100:53:[148007038,148007090]
13101:174:[148007799,148007972]
13102:53:[148008572,148008624]
13103:174:[148009343,148009516]
13104:53:[148010112,148010164]
13105:174:[148010883,148011056]
13106:110:[148011679,148011788]
13107:174:[148012502,148012675]
13108:53:[148013319,148013371]
13109:174:[148014080,148014253]
13110:53:[148014853,148014905]
13111:174:[148015624,148015797]
13112:53:[148016408,148016460]
13113:165:[148017501,148017665]
13114:53:[148021576,148021628]
13115:207:[148022926,148023132]
13116:74:[148023596,148023669]
13117:216:[148024710,148024925]
13118:89:[148025760,148025848]
13119:786:[148201751,148202536]
13119:786:[148201751,148202536]
13120:100:[148558187,148558286]
13121:270:[148560846,148561115]
13122:32:[148566849,148566880]
13123:143:[148568735,148568877]
13124:252:[148574736,148574987]
13125:181:[148577071,148577251]
13126:156:[148577357,148577512]
13127:211:[148577614,148577824]
13128:104:[148579605,148579708]
13129:216:[148580539,148580754]
13130:74:[148581795,148581868]
13131:207:[148582332,148582538]
13132:53:[148583825,148583877]
13133:165:[148587787,148587951]
13134:53:[148588993,148589045]
13135:174:[148589660,148589833]
13136:53:[148590552,148590604]
13137:174:[148591200,148591373]
13138:53:[148592082,148592134]
13139:174:[148592790,148592963]
13140:107:[148593677,148593783]
13141:1872:[148594396,148596267]
13121:270:[148560846,148561115]
13122:32:[148566849,148566880]
13123:143:[148568735,148568877]
13126:156:[148577357,148577512]
13127:211:[148577614,148577824]
13128:104:[148579605,148579708]
13129:216:[148580539,148580754]
13130:74:[148581795,148581868]
13131:207:[148582332,148582538]
13132:53:[148583825,148583877]
13133:165:[148587787,148587951]
13134:53:[148588993,148589045]
13135:174:[148589660,148589833]
13136:53:[148590552,148590604]
13137:174:[148591200,148591373]
13138:53:[148592082,148592134]
13139:174:[148592790,148592963]
13140:107:[148593677,148593783]
13141:1872:[148594396,148596267]
13142:157:[148577356,148577512]
13127:211:[148577614,148577824]
13128:104:[148579605,148579708]
13129:216:[148580539,148580754]
13130:74:[148581795,148581868]
13131:207:[148582332,148582538]
13132:53:[148583825,148583877]
13133:165:[148587787,148587951]
13134:53:[148588993,148589045]
13135:174:[148589660,148589833]
13136:53:[148590552,148590604]
13137:174:[148591200,148591373]
13138:53:[148592082,148592134]
13139:174:[148592790,148592963]
13140:107:[148593677,148593783]
13141:1872:[148594396,148596267]
13143:786:[148644010,148644795]
13144:157:[148739441,148739597]
13145:211:[148739699,148739909]
13146:104:[148741689,148741792]
13147:216:[148742626,148742841]
13148:74:[148743882,148743955]
13149:207:[148744419,148744625]
13150:53:[148745912,148745964]
13151:165:[148749831,148749995]
13152:53:[148751037,148751089]
13153:174:[148751708,148751881]
13154:53:[148752600,148752652]
13155:174:[148753248,148753421]
13156:53:[148754130,148754182]
13157:174:[148754834,148755007]
13158:107:[148755721,148755827]
13159:1872:[148756440,148758311]
13160:786:[148806014,148806799]
13160:786:[148806014,148806799]
13161:101:[148928285,148928385]
13162:136:[148932785,148932920]
13163:352:[148951244,148951595]
13161:101:[148928285,148928385]
13162:136:[148932785,148932920]
13164:79:[148933290,148933368]
13163:352:[148951244,148951595]
13165:174:[148930404,148930577]
13162:136:[148932785,148932920]
13164:79:[148933290,148933368]
13166:719:[148952336,148953054]
13167:12268:[149279475,149291742]
13168:82:[149369293,149369374]
13169:22:[149369769,149369790]
13170:256:[149370602,149370857]
13171:256:[149374997,149375252]
13172:285:[149376673,149376957]
13173:443:[149377855,149378297]
13174:365:[149397113,149397477]
13175:1446:[149397784,149399229]
13176:786:[149553002,149553787]
13176:786:[149553002,149553787]
13177:661:[149553002,149553662]
13178:440:[149576261,149576700]
13179:245:[149670208,149670452]
13180:90:[149671771,149671860]
13181:434:[149672300,149672733]
13178:440:[149576261,149576700]
13179:245:[149670208,149670452]
13181:434:[149672300,149672733]
13178:440:[149576261,149576700]
13180:90:[149671771,149671860]
13181:434:[149672300,149672733]
13178:440:[149576261,149576700]
13182:56:[149577607,149577662]
13179:245:[149670208,149670452]
13181:434:[149672300,149672733]
13183:444:[149576261,149576704]
13184:248:[149670205,149670452]
13181:434:[149672300,149672733]
13185:249:[149576452,149576700]
13186:1023:[149615764,149616786]
13187:573:[149754244,149754816]
13188:428:[149783501,149783928]
13189:82:[149754249,149754330]
13190:22:[149754725,149754746]
13191:256:[149755558,149755813]
13192:253:[149759921,149760173]
13193:286:[149761609,149761894]
13194:1283:[149762792,149764074]
13195:1813:[149782116,149783928]
13196:458:[149784779,149785236]
13197:397:[149804220,149804616]
13197:397:[149804220,149804616]
13198:508:[149812258,149812765]
13198:508:[149812258,149812765]
13199:535:[149813784,149814318]
13199:535:[149813784,149814318]
13200:583:[149821758,149822340]
13201:535:[149822627,149823161]
13201:535:[149822627,149823161]
13202:508:[149824180,149824687]
13202:508:[149824180,149824687]
13203:397:[149832329,149832725]
13203:397:[149832329,149832725]
13204:2224:[149856009,149858232]
13205:438:[149858524,149858961]
13206:449:[149859018,149859466]
13207:72:[149871154,149871225]
13208:787:[149871562,149872348]
13209:1879:[149874871,149876749]
13210:161:[149877431,149877591]
13211:208:[149878201,149878408]
13212:135:[149879251,149879385]
13213:166:[149879593,149879758]
13214:90:[149880743,149880832]
13215:112:[149881012,149881123]
13216:91:[149881352,149881442]
13217:135:[149882121,149882255]
13218:153:[149882377,149882529]
13219:182:[149883351,149883532]
13220:970:[149884770,149885739]
13221:145:[149889290,149889434]
13222:414:[149895208,149895621]
13223:175:[149895732,149895906]
13224:208:[149897727,149897934]
13225:544:[149898267,149898810]
13226:130:[149899057,149899186]
13227:528:[149899617,149900144]
13228:668:[149900542,149901209]
13229:295:[149901514,149901808]
13230:184:[149902256,149902439]
13231:175:[149902683,149902857]
13232:168:[149903151,149903318]
13233:72:[149903835,149903906]
13234:68:[149904155,149904222]
13235:126:[149905298,149905423]
13236:90:[149905502,149905591]
13237:89:[149905747,149905835]
13238:137:[149906083,149906219]
13239:80:[149906340,149906419]
13240:144:[149906878,149907021]
13241:62:[149907191,149907252]
13242:123:[149907476,149907598]
13243:77:[149908046,149908122]
13244:318:[149908474,149908791]
13245:252:[149900542,149900793]
13246:164:[149901046,149901209]
13229:295:[149901514,149901808]
13230:184:[149902256,149902439]
13231:175:[149902683,149902857]
13232:168:[149903151,149903318]
13233:72:[149903835,149903906]
13234:68:[149904155,149904222]
13235:126:[149905298,149905423]
13236:90:[149905502,149905591]
13237:89:[149905747,149905835]
13238:137:[149906083,149906219]
13239:80:[149906340,149906419]
13240:144:[149906878,149907021]
13241:62:[149907191,149907252]
13247:38:[149907476,149907513]
13248:221:[149908046,149908266]
13249:4734:[149912231,149916964]
13250:86:[149919151,149919236]
13251:116:[149920870,149920985]
13252:151:[149921531,149921681]
13253:129:[149921996,149922124]
13254:114:[149931602,149931715]
13255:129:[149936146,149936274]
13256:103:[149937701,149937803]
13257:229:[149939218,149939446]
13258:190:[149942990,149943179]
13259:152:[149949360,149949511]
13260:291:[149982396,149982686]
13261:667:[150039341,150040007]
13262:136:[150040686,150040821]
13263:62:[150044232,150044293]
13264:81:[150048310,150048390]
13265:70:[150048993,150049062]
13266:139:[150049171,150049309]
13267:112:[150049746,150049857]
13268:136:[150053423,150053558]
13269:115:[150053965,150054079]
13270:169:[150054799,150054967]
13271:160:[150064030,150064189]
13272:109:[150064395,150064503]
13273:123:[150065622,150065744]
13274:133:[150082610,150082742]
13275:620:[150116886,150117505]
13276:309:[150122169,150122477]
13277:148:[150123101,150123248]
13278:142:[150128259,150128400]
13279:106:[150129104,150129209]
13280:103:[150129578,150129680]
13281:813:[150131013,150131825]
13282:2348:[150190716,150193063]
13283:56:[150195511,150195566]
13284:189:[150198939,150199127]
13285:167:[150201404,150201570]
13286:124:[150202905,150203028]
13287:151:[150204114,150204264]
13288:101:[150206926,150207026]
13282:2348:[150190716,150193063]
13283:56:[150195511,150195566]
13284:189:[150198939,150199127]
13285:167:[150201404,150201570]
13287:151:[150204114,150204264]
13289:425:[150208080,150208504]
13282:2348:[150190716,150193063]
13283:56:[150195511,150195566]
13284:189:[150198939,150199127]
13285:167:[150201404,150201570]
13286:124:[150202905,150203028]
13287:151:[150204114,150204264]
13289:425:[150208080,150208504]
13290:362:[150230217,150230578]
13291:22:[150232545,150232566]
13292:181:[150233857,150234037]
13293:144:[150234556,150234699]
13294:97:[150234923,150235019]
13295:68:[150235202,150235269]
13296:159:[150235440,150235598]
13297:122:[150235697,150235818]
13298:22:[150236057,150236078]
13299:86:[150236192,150236277]
13300:489:[150236992,150237480]
13301:797:[150237798,150238594]
13302:125:[150238932,150239056]
13303:129:[150239474,150239602]
13304:124:[150239755,150239878]
13305:36:[150240356,150240391]
13306:513:[150241097,150241609]
13307:1259:[150237798,150239056]
13303:129:[150239474,150239602]
13304:124:[150239755,150239878]
13308:75:[150240115,150240189]
13309:172:[150240356,150240527]
13306:513:[150241097,150241609]
13307:1259:[150237798,150239056]
13303:129:[150239474,150239602]
13304:124:[150239755,150239878]
13308:75:[150240115,150240189]
13306:513:[150241097,150241609]
13301:797:[150237798,150238594]
13302:125:[150238932,150239056]
13303:129:[150239474,150239602]
13304:124:[150239755,150239878]
13308:75:[150240115,150240189]
13309:172:[150240356,150240527]
13306:513:[150241097,150241609]
13307:1259:[150237798,150239056]
13303:129:[150239474,150239602]
13304:124:[150239755,150239878]
13309:172:[150240356,150240527]
13306:513:[150241097,150241609]
13307:1259:[150237798,150239056]
13303:129:[150239474,150239602]
13304:124:[150239755,150239878]
13306:513:[150241097,150241609]
13307:1259:[150237798,150239056]
13303:129:[150239474,150239602]
13304:124:[150239755,150239878]
13308:75:[150240115,150240189]
13305:36:[150240356,150240391]
13306:513:[150241097,150241609]
13310:85:[150245182,150245266]
13311:85:[150246489,150246573]
13312:60:[150248149,150248208]
13313:112:[150248929,150249040]
13314:100:[150252053,150252152]
13315:91:[150253245,150253335]
13316:816:[150255228,150256043]
13317:77:[150256214,150256290]
13318:80:[150256835,150256914]
13319:113:[150257006,150257118]
13320:661:[150258841,150259501]
13321:51:[150266268,150266318]
13322:116:[150266754,150266869]
13323:339:[150280481,150280819]
13324:602:[150266268,150266869]
13323:339:[150280481,150280819]
13325:115:[150293927,150294041]
13326:194:[150297352,150297545]
13327:132:[150298208,150298339]
13328:148:[150300778,150300925]
13329:85:[150305154,150305238]
13330:222:[150305449,150305670]
13331:308:[150307405,150307712]
13332:168:[150310635,150310802]
13333:81:[150312873,150312953]
13334:145:[150315784,150315928]
13335:101:[150316637,150316737]
13336:115:[150316909,150317023]
13337:120:[150318493,150318612]
13338:85:[150318883,150318967]
13339:63:[150321632,150321694]
13340:397:[150325308,150325704]
13341:407:[150336989,150337395]
13342:131:[150390071,150390201]
13343:102:[150413398,150413499]
13344:79:[150414356,150414434]
13345:54:[150415706,150415759]
13346:128:[150416726,150416853]
13347:177:[150418701,150418877]
13348:284:[150429763,150430046]
13349:259:[150432535,150432793]
13350:202:[150437002,150437203]
13351:6006:[150443036,150449041]
13352:74:[150459919,150459992]
13353:198:[150460333,150460530]
13354:125:[150461439,150461563]
13355:126:[150463076,150463201]
13356:119:[150463869,150463987]
13357:66:[150464073,150464138]
13358:80:[150464886,150464965]
13359:148:[150468957,150469104]
13360:100:[150469285,150469384]
13361:219:[150470005,150470223]
13362:164:[150470977,150471140]
13363:139:[150471372,150471510]
13364:79:[150471691,150471769]
13365:102:[150476810,150476911]
13366:103:[150477107,150477209]
13367:74:[150477381,150477454]
13368:116:[150478066,150478181]
13369:359:[150479391,150479749]
13370:270:[150480486,150480755]
13371:52:[150482006,150482057]
13372:97:[150482136,150482232]
13373:169:[150482310,150482478]
13374:82:[150482577,150482658]
13375:324:[150483351,150483674]
13376:376:[150483932,150484307]
13377:222:[150484827,150485048]
13378:89:[150485200,150485288]
13379:554:[150485712,150486265]
13370:270:[150480486,150480755]
13371:52:[150482006,150482057]
13380:103:[150482136,150482238]
13381:82:[150482397,150482478]
13374:82:[150482577,150482658]
13375:324:[150483351,150483674]
13377:222:[150484827,150485048]
13378:89:[150485200,150485288]
13379:554:[150485712,150486265]
13370:270:[150480486,150480755]
13371:52:[150482006,150482057]
13380:103:[150482136,150482238]
13381:82:[150482397,150482478]
13374:82:[150482577,150482658]
13375:324:[150483351,150483674]
13376:376:[150483932,150484307]
13377:222:[150484827,150485048]
13378:89:[150485200,150485288]
13379:554:[150485712,150486265]
13382:79:[150521897,150521975]
13383:75:[150522297,150522371]
13384:105:[150524680,150524784]
13385:59:[150525018,150525076]
13386:357:[150525373,150525729]
13387:698:[150525901,150526598]
13388:104:[150526840,150526943]
13389:138:[150527904,150528041]
13390:206:[150528637,150528842]
13391:174:[150529096,150529269]
13392:113:[150529414,150529526]
13393:187:[150529625,150529811]
13394:131:[150529969,150530099]
13395:206:[150530420,150530625]
13396:178:[150530948,150531125]
13397:205:[150531437,150531641]
13398:181:[150531762,150531942]
13399:146:[150532236,150532381]
13400:878:[150532535,150533412]
13382:79:[150521897,150521975]
13383:75:[150522297,150522371]
13384:105:[150524680,150524784]
13385:59:[150525018,150525076]
13386:357:[150525373,150525729]
13387:698:[150525901,150526598]
13388:104:[150526840,150526943]
13389:138:[150527904,150528041]
13390:206:[150528637,150528842]
13391:174:[150529096,150529269]
13392:113:[150529414,150529526]
13393:187:[150529625,150529811]
13394:131:[150529969,150530099]
13395:206:[150530420,150530625]
13401:276:[150530948,150531223]
13402:87:[150524404,150524490]
13403:2942:[150547026,150549967]
13404:249:[150550719,150550967]
13405:897:[150551318,150552214]
13403:2942:[150547026,150549967]
13404:249:[150550719,150550967]
13406:122:[150551318,150551439]
13407:317:[150551898,150552214]
13403:2942:[150547026,150549967]
13405:897:[150551318,150552214]
13408:738:[150594598,150595335]
13409:168:[150598117,150598284]
13410:127:[150599942,150600068]
13411:210:[150601889,150602098]
13408:738:[150594598,150595335]
13409:168:[150598117,150598284]
13412:49:[150598954,150599002]
13410:127:[150599942,150600068]
13413:74:[150601536,150601609]
13408:738:[150594598,150595335]
13409:168:[150598117,150598284]
13410:127:[150599942,150600068]
13413:74:[150601536,150601609]
13408:738:[150594598,150595335]
13409:168:[150598117,150598284]
13412:49:[150598954,150599002]
13410:127:[150599942,150600068]
13411:210:[150601889,150602098]
13414:2532:[150595753,150598284]
13410:127:[150599942,150600068]
13411:210:[150601889,150602098]
13414:2532:[150595753,150598284]
13412:49:[150598954,150599002]
13410:127:[150599942,150600068]
13411:210:[150601889,150602098]
13414:2532:[150595753,150598284]
13410:127:[150599942,150600068]
13413:74:[150601536,150601609]
13415:548:[150599521,150600068]
13411:210:[150601889,150602098]
13416:2525:[150618700,150621224]
13417:116:[150634289,150634404]
13418:133:[150636107,150636239]
13419:196:[150667131,150667326]
13420:206:[150669467,150669672]
13421:677:[150670534,150671210]
13422:73:[150672587,150672659]
13423:85:[150675785,150675869]
13424:78:[150676593,150676670]
13425:68:[150676752,150676819]
13426:258:[150679028,150679285]
13427:153:[150680731,150680883]
13428:69:[150681369,150681437]
13429:28:[150684020,150684047]
13430:38:[150686560,150686597]
13431:65:[150687090,150687154]
13432:146:[150689613,150689758]
13433:67:[150691948,150692014]
13434:86:[150693279,150693364]
13421:677:[150670534,150671210]
13422:73:[150672587,150672659]
13423:85:[150675785,150675869]
13424:78:[150676593,150676670]
13425:68:[150676752,150676819]
13426:258:[150679028,150679285]
13427:153:[150680731,150680883]
13428:69:[150681369,150681437]
13429:28:[150684020,150684047]
13435:22:[150684308,150684329]
13430:38:[150686560,150686597]
13431:65:[150687090,150687154]
13432:146:[150689613,150689758]
13433:67:[150691948,150692014]
13434:86:[150693279,150693364]
13436:2951:[150702671,150705621]
13437:104:[150720252,150720355]
13438:167:[150722481,150722647]
13439:229:[150724256,150724484]
13440:124:[150730333,150730456]
13441:128:[150737113,150737240]
13442:261:[150738173,150738433]
13436:2951:[150702671,150705621]
13437:104:[150720252,150720355]
13438:167:[150722481,150722647]
13439:229:[150724256,150724484]
13443:151:[150727476,150727626]
13440:124:[150730333,150730456]
13441:128:[150737113,150737240]
13442:261:[150738173,150738433]
13444:692:[150768683,150769374]
13445:107:[150771643,150771749]
13446:167:[150772019,150772185]
13447:220:[150776496,150776715]
13448:157:[150778336,150778492]
13449:124:[150778577,150778700]
13450:122:[150779161,150779282]
13451:229:[150780689,150780917]
13452:2407:[150782180,150784586]
13453:168:[150785647,150785814]
13454:164:[150786552,150786715]
13455:149:[150788734,150788882]
13456:104:[150789263,150789366]
13457:122:[150789557,150789678]
13458:74:[150789836,150789909]
13459:112:[150790395,150790506]
13460:153:[150795669,150795821]
13461:76:[150799018,150799093]
13462:136:[150801568,150801703]
13463:78:[150802379,150802456]
13464:87:[150804293,150804379]
13465:67:[150804809,150804875]
13466:104:[150807013,150807116]
13467:215:[150808755,150808969]
13468:215:[150811916,150812130]
13469:46:[150814899,150814944]
13470:46:[150818738,150818783]
13471:46:[150825237,150825282]
13472:113:[150830824,150830936]
13473:227:[150849018,150849244]
13452:2407:[150782180,150784586]
13453:168:[150785647,150785814]
13454:164:[150786552,150786715]
13455:149:[150788734,150788882]
13456:104:[150789263,150789366]
13457:122:[150789557,150789678]
13458:74:[150789836,150789909]
13459:112:[150790395,150790506]
13460:153:[150795669,150795821]
13461:76:[150799018,150799093]
13462:136:[150801568,150801703]
13463:78:[150802379,150802456]
13464:87:[150804293,150804379]
13465:67:[150804809,150804875]
13466:104:[150807013,150807116]
13467:215:[150808755,150808969]
13468:215:[150811916,150812130]
13470:46:[150818738,150818783]
13471:46:[150825237,150825282]
13472:113:[150830824,150830936]
13473:227:[150849018,150849244]
13452:2407:[150782180,150784586]
13453:168:[150785647,150785814]
13474:161:[150786552,150786712]
13455:149:[150788734,150788882]
13456:104:[150789263,150789366]
13457:122:[150789557,150789678]
13458:74:[150789836,150789909]
13459:112:[150790395,150790506]
13460:153:[150795669,150795821]
13461:76:[150799018,150799093]
13462:136:[150801568,150801703]
13463:78:[150802379,150802456]
13464:87:[150804293,150804379]
13465:67:[150804809,150804875]
13466:104:[150807013,150807116]
13467:215:[150808755,150808969]
13468:215:[150811916,150812130]
13470:46:[150818738,150818783]
13471:46:[150825237,150825282]
13472:113:[150830824,150830936]
13473:227:[150849018,150849244]
13475:180:[150898814,150898993]
13476:272:[150900179,150900450]
13477:153:[150902442,150902594]
13478:36:[150912415,150912450]
